Artist ID,Name,Nationality,Gender,Birth Year,Death Year
8805,Rafael Viñoly Architects,American,,,
8811,Taller de Arquitectura,,,,
8822,Gregory Baird,,Male,,
8823,Rogelio Jimenez,,Male,,
8838,"Abalos&Herreros, Madrid",Spanish,,1984.0,
8841,Hugo Herdeg,Nationality unknown,Male,,
8855,Tod Williams Billie Tsien and Associates,,,,
8879,"Massachusetts Institute of Technology, Cambridge, MA",American,,1861.0,
8885,G. Geist,,,,
8886,J. Sawade,,,,
8928,Coop Himmelb(l)au,Austrian,,1968.0,
8944,Dave Stewart,,Male,1952.0,
8987,"Toyo Ito & Associates, Architects",Japanese,,1971.0,
8998,"Asymptote Architecture, New York",,,1989.0,
8999,"Tiffany Studios, New York, NY",,,,
9000,"Nuutajärvi Glass Works, Wärtsilä, Finland",,,,
9002,"Danese S.r.l., Italy",Italian,,1955.0,
9004,"Cassina, S.p.A., Milan",,,,
9005,"Corning Glass Works, Corning, NY",American,,1851.0,
9007,"Bonniers, Inc., New York",,,,
9009,"Slazengers Ltd., England",British,,1881.0,
9010,"Necchi, S.p.A., Pavia, Italy",,,,
9011,"Werkstätte Carl Auböck, Vienna",,,,
9015,"Poltronova, Italy",,,,
9016,"Focus Belysning, Denmark",,,1975.0,
9018,"Tupper Corporation, Farnumsville, MA",,,,
9019,"Robinson, Lewis and Rubin, Inc., Brooklyn, NY",,,,
9020,"AMAC Plastic Products Corp., Sausalito, California",,,,
9021,"Thomas Der Rosenthal A.G., Selb, West Germany (now Germany)",,,,
9022,"Stirex Innovation AB, Spanga, Sweden",,,,
9024,"Hedwin Corp., Baltimore, MD",,,,
9025,"Oy Fiskars Ab, Helsinki",,,,
9026,"Georg Jensen Sølvsmedie, Copenhagen, Denmark",,,,
9029,"Fuso Gomu Ind. Co., Ltd., Tokyo",,,,
9031,"Plastic Productions Co., Redwood City, CA",,,,
9032,"Plastic Production Co., Redwood City, CA",,,,
9033,"Helit, Ulm, Germany",,,,
9034,"Mepalservice b.v. Lochem (gld), The Netherlands",,,,
9035,"Fratelli Guzzini, Italy",,,,
9036,"Rosenthal Porzellan A.G., Selb, Germany",,,,
9037,"Libbey Glass Company Division, Owens-Illinois Co., Toledo, OH, established 1818",American,,,
9038,"Cristalleria Nason e Moretti, Venezia-Murano, Italy",,,,
9040,"Venini & Co., Murano, Italy",,,1921.0,
9042,"Aoshima Shoten Co., Ltd., Japan",,,,
9058,"Bauhaus, Dessau",,,,
9062,"Westinghouse Electric & Mfg. Co., NY",American,,,
9066,"Neselco, Copenhagen",,,,
9072,"Alias SpA, Bergamo, Italy",Italian,,1979.0,
9078,"C & B Italia, Como, Italy",,,,
9081,"AB Gustavsberg Fabriker, Sweden",Swedish,,,
9083,"Brionvega S.p.A., Italy",,,,
9084,"Treitel-Gratz Co., Inc., New York, NY",,,,
9088,"Folmer Christensen, Vanlose, Denmark",,,,
9097,"J.P. Kayser Sohn, Cologne",,,1814.0,
9100,"Gavina, Italy",,,,
9101,"Sculpture House, New York, NY",,,,
9102,"Benedikt von Poschinger Kristallwarenfabric, Oberzwieslau, Germany",,,,
9103,"Peter Hamburger Designs, New York, NY",,,,
9104,"Zanotta S.p.A., Italy",,,,
9110,"GNT Automatic A/S, Soeborg, Denmark",,,,
9112,"Braun AG, Frankfurt, Germany, est. 1921",,,,
9113,"Moss Tent Works, Camden, ME",,,,
9114,"Kimura Glass Co. Ltd., Tokyo",,,,
9115,"Louis Poulsen & Co., Copenhagen, Denmark",,,,
9118,"Cini & Nils, Milan",,,,
9128,"Heath Ceramics, Sausalito, CA",,,,
9130,"Bruno Danese, Milan, Italy",,,,
9139,"R.E.M. di Rossetti Enrico, Italy",,,,
9140,"Terraillon S.L.R., Italy",,,,
9143,"Gufram S.R.L., Italy",,,,
9150,Unknown Japanese Manufacturer,Japanese,,,
9154,"George Kovacs, Lighting Inc., New York, NY",,,,
9156,"Vereinigte Lausitzer Glaswerke A.G., Weisswasser, Germany",,,,
9160,Unknown American Manufacturer,American,,,
9163,"Aurora S.p.A., Torino, Italy",,,,
9175,"Sitterle Ceramics, Croton Falls, NY",,,,
9177,"Flexform, Italy",,,,
9178,"Habitat, Inc., New York, NY",,,,
9179,"American Optical Corp., Southbridge, MA",American,,1850.0,
9184,"Cleto Munari, Venice",,Male,,
9188,"Wiener Werkstätte, Vienna",,,,
9191,"C. Hugo Pott, Solingen, Germany",,Male,,
9194,"Herman Miller Furniture Co., Zeeland, MI",,,,
9197,"Vortice Elettrosociali, S.p.A., Italy",,,,
9199,"Bang & Olufsen, Struer, Denmark",,,1925.0,
9202,"Iittala Glassworks, Iittala, Finland",,,,
9206,S.M. Hexter Company,,,,
9210,"Ceramic Japan Co. Ltd., Aichi-ken, Japan",,,,
9213,"Lucie Rie Pottery, London",,,,
9216,"Akzo Nobel Geosynthetics Company, Asheville, NC",American,,,
9219,"Kartell S.p.A., Milan, Italy",,,,
9220,"Beylerian Ltd., New York, NY",,,,
9221,Flos S.p.A.,Italian,,1962.0,
9222,"Konwiser Inc., New York, NY",American,,,
9224,"Nikon (Nippon Kogaku K.K.), Tokyo",Japanese,,1917.0,
9228,"Elberel Italiana, Italy",,,,
9230,"Revere Copper and Brass, Inc., Rome, NY",American,,1929.0,
9231,"Campeggi, Milan",,,,
9237,"Matsushita Electrical Industrial Company, Osaka",,,,
9238,"Nemo S.r.L., Rovallesca, Italy",,,,
9239,"Eimer & Amend, New York, NY",American,,,
9240,"IBM, East Fishkill, NY",,,,
9241,"International Business Machines Corp., Armonk, NY",American,,1914.0,
9242,"Bracciodiferro S.r.L., Genoa, Italy",,,,
9244,"L. Anton Maix Fabrics, New York, NY",,,,
9246,"Württembergische Metallwarenfabrik, Geislingen, Germany",,,,
9255,"Staatliche Porzellan-Manufaktur, Berlin (now Konigliche Porzellan-Manufaktur)",,,,
9257,"Gerhardi & Co., Ludenscheid, Germany",,,,
9259,"Ekco Products Co., Chicago, IL",American,,1888.0,
9262,"Elco Bellato, Venice",,,,
9263,"Two's Company, Mount Vernon, NY",,,,
9264,"Silkar Studios, New York, NY",,,,
9266,"Lomonosov Porcelain Factory, Leningrad (now St. Petersburg)",,,,
9269,"SIG Workshop Co. Ltd., Ishikawa, Japan",,,,
9272,"Ruppelwerk GmbH, Gotha, Germany",,,,
9276,"Italjet S.p.A., Bologna",,,,
9277,"J.P. Kayser-Sohn Krefeld-Brockman, Germany",,,,
9279,"Glass Com Production, Kimura Glass Co. Ltd.,Tokyo",,,,
9280,"Gebrüder Thonet A.G., Germany",,,,
9281,"Poggi, Italy",,,,
9284,"Laverne Originals, New York, NY",,,,
9286,"Anoishi Saw Manufacturing Co., Japan",,,,
9289,"Cappellini S.p.A., Milan, Italy",,,,
9292,"Alessi S.p.A., Italy",Italian,,,
9294,"Artemide S.p.A., Milan, Italy",,,,
9300,"Iittala, New York, NY",,,,
9304,"Synthetic Industries, Chattanooga, TN",American,,1969.0,
9305,Seneca Glass Co.,American,,,
9307,"Bauhaus Metal Workshop, Germany",,,,
9308,"Knoll Associates, New York, NY",,,,
9310,"Metallwerkstätte, Staatliches Bauhaus, Germany",,,,
9311,"Svenska Artek, Hedemora, Sweden",,,,
9312,"Isabel Scott Fabrics, New York, NY",,,,
9316,Baralan International S.p.a. Containers for the Cosmetic Industry,,,,
9318,"Estler-Regale G.m.b.H., Berlin",,,,
9325,"Japan Victor Corporation (JVC), Japan",,,,
9331,"Arabia, Wärtsilä Ab, Helsinki, Finland",Finnish,,1874.0,
9337,"Torben Örskov & Co. A/S, Copenhagen",,,,
9339,"Coors Porcelain Co., Golden, CO",American,,1910.0,
9341,"The Knoll Group, New York, NY",,,,
9342,Hoechst Trevira GmbH,German,,1946.0,
9345,"Allgemeine Elektricitäts Gesellschaft (A.E.G.), Germany",German,,,
9347,"J. & L. Lobmeyr, Vienna",,,,
9348,"Evans Products Co., Molded Plywood Div., Venice, CA",,,,
9354,Fritz Hansen,,,,
9356,"Hats Incredible, Inc., Braintree, MA",,,,
9358,"Knoll Textiles, New York, NY",,,1947.0,
9361,"Knoll International, Inc., New York, NY",,,,
9362,"Dovoplast, Vienna",,,,
9367,"Printex Corporation of America, Ossining, NY",,,,
9381,"Gebrüder Thonet, Vienna, Austria",,,,
9384,"Laverne Inc., New York, NY",,,,
9386,Bent Nobert MDD Industrial Design APS,,,,
9389,"Kandya, England",,,,
9391,"Svenskt Tenn, Stockholm",,,,
9392,"The Watertown Manufacturing Co., Watertown, CT",American,,,
9393,"Angelo Testa Co., Chicago",,,,
9396,Mobles 114,,,,
9397,"Design House Stockholm AB, Stockholm",,,,
9399,"Zenith Radio Corporation, Chicago, IL",,,1923.0,
9400,Easy Edges Inc.,,,,
9401,"Luceplan, S.p.A., Italy",,,1978.0,
9403,"Fasem International srl, Vicopisano, Italy",,,1976.0,
9405,"Chemex Corp., New York, NY",,,,
9407,San Lorenzo SRL,,,,
9409,"Danese S.r.l., Italy",,,,
9418,"Stendig, Inc., New York, NY",,,,
9419,"Alberto Bazzini, Milan, Italy",,Male,,
9423,"Driade S.p.A., Italy",,,,
9424,"Firma Karl Mathsson, Varnamo, Sweden",,,,
9427,"FlosUSA, Huntington Station, NY",,,,
9431,"OWO (now XO), Brie-Comte-Robert, France",,,,
9433,"Aram Designs Ltd., London",,,,
9436,"Officina Alessi, Italy",,,,
9439,"OWO, Montfort-l'Amaury, France",,,,
9441,"Ritz-Italora, Milan, Italy",,,,
9442,"Agfa-Gevaert AG, Munich",German,,,
9444,"B & B Italia, S.p.A., Como, Italy",,,,
9447,"Ing C. Olivetti & C., S.p.A., Ivrea, Italy",,,,
9448,"Ing. C. Olivetti & C. S.p.A., Ivrea, Italy",,,,
9454,"Unknown British Manufacturer, England",British,,,
9456,"Haagsche Plateelbakkerig Rozenburg, The Hague",,,,
9457,"Dorothy Liebes Textiles Inc., New York, NY",,,,
9460,Unknown Czechoslovakian Manufacturer,Czechoslovakian,,,
9461,"Heller, New York, NY",,,,
9465,"Alfi, Wertheim, Germany",German,,,
9467,"Thomson Consumer Electronics, France for Saba, France",,,,
9471,"Braquette, Inc., New York, NY",,,,
9475,"Berthold Palme, Czech Republic",,,,
9478,"Ficks Reed Co., Cincinnati, OH",,,,
9481,"Brunschwig & Fils, New York, NY",,,,
9483,Unknown German Manufacturer,German,,,
9484,"Vitra AG, Switzerland",,,,
9491,"Joaquin Pottery Co., Stockton, CA",American,,,
9495,"Kosta Glasbruk, Sweden",,,,
9502,"Artek-Pascoe, Inc., New York, NY",,,,
9506,"Blenko Glass Co., Inc., Milton, WV",American,,1893.0,
9508,"Stadler Werkstätten, Nonnenhorn, Germany",,,,
9511,"The Isokon Furniture Company, London",,,,
9512,"Superior Toy and Mfg., Co., Chicago, IL",,,,
9519,"Shoe Form Co., Inc., Utility Box Div., Auburn, NY",American,,,
9522,"Alessi, Crusinallo, Italy",Italian,,1921.0,
9527,"Klise Manufacturing Co., Grand Rapids, MI",,,,
9529,"Chas. D. Briddell, Inc., Crisfield, MD",,,,
9548,Flos USA,,,,
9550,"W.R. Case & Sons Cutlery Co., Bradford, PA",American,,1889.0,
9552,"Nessen Studio, Inc. (now Nessen Lamps, Inc.), New York",,,,
9554,"Crayonne Ltd., Sudbury-on-Thames, England",,,,
9555,"Technics, Secaucus, NJ",,,,
9556,France Fluocaril,,,,
9557,"Mardigian Corp., Detroit, MI",,,,
9561,"W. Rosenlew and Co., Finland",,,,
9562,"Imperial Glass Corp., Bellaire, OH",American,,,
9567,"Johannes Hansen, Denmark",,Male,1940.0,
9569,"Kensington, Inc., New Kensington, PA",American,,,
9571,"Kaneko Orimono Co., Ltd., Gumma, Japan",Japanese,,,
9572,"Kimura Senko Co., Ltd., Shinga, Japan",,,,
9573,"Mitasho Co., Ltd., Gunma, Japan",,,,
9575,"Landers, Frary & Clark, New Britain, CT",American,,,
9576,"NUNO Corporation, Tokyo, Japan",,,,
9577,"Umentani Craft, Kyoto",,,,
9578,"Lenox, Inc., Trenton, NJ",American,,1889.0,
9580,"Seguso S.R.L., Murano, Italy",Italian,,1933.0,
9581,"Sakase Adtech Co., Fukui, Japan",Japanese,,,
9584,Klearflax Linen Looms Inc.,,,,
9585,"Urase Co., Ltd., Fukui, Japan",Japanese,,,
9586,"Yamazaki Vellodo Co., Ltd.",,,,
9589,"Tsuguo Co., Ltd., Yamanashi, Japan",,,,
9592,"S. Yoshimura Co., Ltd., Fukui City, Japan",,,,
9594,"Marrell Studios, San Francisco, CA",,,,
9595,"Seiren Co., Ltd., Fukui, Japan",,,,
9600,"Tiffany Glass & Decorating Co., New York, NY",,,,
9602,"Lenore Tawney, New York, NY",,,,
9604,"The Gorham Co., Providence, RI",,,,
9607,"Werkstätten Karl Hagenauer, Vienna",,,,
9608,"General Lighting Co., Brooklyn, NY",,,,
9609,"Harvill Corp., Los Angeles, CA",American,,,
9611,R.A. Frederick Co.,,,,
9616,"The Hobart Manufacturing Company, Troy, Ohio, established 1897",,,,
9618,Unknown Russian manufacturer,Russian,,,
9620,"BP Solar (British Petroleum Solar), Aylesbury, England",,,,
9626,"Metal-Lite Products, Inc., Bay City, MI",,,,
9627,"Sony Corporation of America, Park Ridge, NJ",,,,
9629,"G.M. Thurnauer Co., Czechoslovakia",Czech,,,
9632,"Neuzeughammer Ambosswerk, Austria",,,,
9633,"Yamaha Corporation, Hamamatsu, Japan",,,1887.0,
9641,Vitra International AG,,,,
9646,"Embru-Werke Mantel & Cie., Rüti, Switzerland",,,,
9647,NEC Corporation,Japanese,,,
9650,"Tiroler Glashütte, Claus Joseph Riedel K.G., Kufstein/Tirol, Austria",,,,
9656,Gaudí's Workshop,,,,
9661,"Emor Radio Company, Ltd., England",,,,
9663,"Karhula Glassworks, Finland",,,,
9674,"Rookwood Pottery, Cincinnati, OH",,,,
9677,"Lohmann GmbH and Co., Neuwield, Germany",German,,,
9678,"Liberty & Co., Ltd., London",,,1875.0,
9679,"Vereinigte Werkstätten für Kunst im Handwerk, Munich",,,,
9682,"Daum Frères, Nancy, France",French,,1875.0,
9686,"Jaguar Ltd., Coventry, England",,,,
9688,"Jenaer Glaswerk, Schott & Genossen, Jena, Germany",,,,
9691,"Nakayamafuku Company, Ltd., Osaka",,,,
9692,"Miyashin Co., Ltd., Tokyo",,,,
9693,"Karlsson & Nilsson, Sweden",Swedish,,,
9696,"Popeet Container Corp., Verona, NJ",,,,
9698,"Whitefriars Glassworks, England",,,,
9700,"Kenco Products Corp., New Kensington, PA",,,,
9702,"Heuer-Leonidas S.A., Bienne, Switzerland",,,,
9703,U.S. Armor Corporation,American,,,
9705,"Woodnotes Oy, Helsinki",,,,
9711,"Bell Sports, Inc., California",,,,
9712,"N.V. Schlegel S.A., Gistel, Belgium",Belgian,,,
9716,"Craftsman Workshops, Eastwood, New York",,,,
9719,"Mindset Corporation, Sunnyvale, CA",,,,
9721,"A. Michelsen Silversmith, Denmark",,,,
9723,"I.P. Lunds, Denmark",,,,
9724,"Lalance & Grosjean Mfg. Co., Woodhaven, NY",American,,,
9725,"Sears Roebuck Co., USA",,,,
9726,"Robert Barber, Inc., New York, NY",,,,
9735,"Dunbar Furniture Manufacturing Corp., Berne, IN",,,,
9739,"Langbein, Giftwares Div., Brooklyn, NY",,,,
9740,"Maison B. Bottet Père, Lyon",,,,
9747,"Bell Helicopter Inc., Buffalo, NY",,,,
9751,"Race Furniture Ltd., Sheerness, England",,,,
9752,"INAX Corporation, Tokoname, Japan",,,,
9753,"Widdicomb Furniture Co., New York, NY",,,,
9754,"Wärtsilä-Koncernen AB, Notsjö Glasbruk, Finland",,,,
9755,"Toray Industries, Inc., Tokyo",Japanese,,1926.0,
9757,"Joseph Franken Decorative Accessories, New York, NY",,,,
9759,"Dansk Aluminum Industri N/S, Copenhagen, Denmark",,,,
9760,"N.V. Koninklijke Nederlandse Glasfabriek, Leerdam, The Netherlands",,,,
9762,Lemurian Crafts,,,,
9765,"André Giraud & Brousseau, Limoges, France",French,,,
9766,"Stede, Inc., Chicago",,,,
9770,"The Hallicrafters Co., Chicago, IL",,,,
9772,"Fabry Associates, Inc., New York, NY",,,,
9774,"A. Bianchi srl/Bilumen, Milan",,,,
9775,"McDonnell Aircraft Corp., St. Louis, MO",American,,1939.0,
9777,"Amefa Alpeldoornse, Apeldoorne, The Netherlands",,,1931.0,
9779,"Kromex Sales Co., Cleveland, OH",,,,
9780,"Porzellanfabrik, Arzberg, Germany",,,,
9782,"ETAC, Sweden",,,,
9784,"Alsterfors, Sweden",Swedish,,,
9788,"Tendo Co., Ltd., Tokyo",,,,
9789,"Herman Miller, Inc., Zeeland, MI",,,,
9791,"Bieffeplast S.p.A., Padua, Italy",,,,
9796,"Haussmann & Haussmann, Zurich",,,,
9798,"The Gillette Company, Boston, MA",,,,
9800,"Carrollton Metal Products Company, Carrollton, OH",,,,
9821,"Bruno Ninaber Van Eyben Design & Production, Boxtel, Holland",,,,
9822,"Almo, New York",American,,,
9830,Collins Tools,American,,1826.0,
9832,"Swift & Anderson, Inc., Boston, MA",American,,,
9833,"RFSU Rehab, Stockholm, Sweden",Swedish,,,
9835,"Sylvania Electric Products, Inc., New York, NY",American,,,
9837,"Bridges Musical Instruments, Canada",,,,
9842,"Thonet Frères, Paris, France",,,,
9845,"Canon, Inc., Japan",Japanese,,1947.0,
9846,"Swedese Mobler AB, Sweden",,,,
9861,"Jacob & Josef Kohn, Vienna",,,,
9863,"E. Bakalowitz Söhne, Vienna",,,,
9865,"SIGG, Switzerland",,,,
9872,"Stelton A/S, Copenhagen, Denmark",,,,
9875,"Bang & Olufsen of America, Mount Prospect, IL",,,,
9878,Gerard van de Groenekan,,Male,,
9880,"Cravell, Inc., Long Island, NY",American,,,
9882,"G. Soderstrom, Helsinki",,,,
9883,"Creative Playthings, Princeton, New Jersey",,,1949.0,
9885,"Kurt Versen Co., Englewood, NJ",,,,
9886,"Gerber Legendary Blades, Portland, OR",,,,
9887,"A.L. Hirsch & Co., New York, NY",American,,,
9889,"Viking Glass Co., New Martinsville, WV",,,,
9891,"Menlo Textiles, Menlo Park, CA",,,,
9897,Maurice Rheims,,Male,,
9901,"William Hutton & Sons, Sheffield, England",,,,
9903,"Konrad König, Munich",,Male,,
9905,"Frantz Hingelberg, Aarhus, Denmark",,Male,,
9911,"Dresdner Werkstätten für Handwerkskunst, Dresden",,,,
9917,"Louisville Tackle Co., Louisville, KY",American,,,
9919,"The Silex Company Boston, MA (now Silex & Equipment Div., Bloomfield Industries, New York, NY)",,,,
9923,"Markle Featherlite Products Corp., Rochester (later in Oak Park), MI",,,,
9931,"The Van Dorn Iron Works Co., Cleveland, OH",,,,
9932,"Deutsche Werkstaetten GmbH, Hellerau, Germany",,,,
9933,"Deutsche Werkstätten für Handwerkskunst, Germany",,,,
9941,"Nybro, Sweden",Swedish,,,
9948,"Iroquois China Co., Syracuse, NY",,,,
9951,"The Yale & Towne Mfg. Co., Stamford, CT",American,,,
9952,"Schwintzer & Gräff, Berlin",,,,
9953,"American Steel & Wire Co., Worcester, MA",American,,1898.0,
9954,Telex Electro Acoustic Division,,,,
9958,"Aluminum Company of America, Pittsburgh, Pennsylvania",American,,1888.0,
9961,"Riverside China, Riverside, CA",,,,
9962,"Körtig & Matthiesen, Leipzig, Germany",,,,
9968,"Bauhaus Weaving Workshops, Weimar",,,,
9970,"Karhula-Iittala, Iittala, Finland",,,,
9971,"Warehouse Point Co., Warehouse Point, CT",American,,,
9972,"Hemco Plastics Div. of Bryant Electrical Co., Bridgeport, CT",American,,,
9973,Eliot Noyes and Associates,American,,,
9979,"Asko, Lahti, Finland",,,,
9980,"Authentics artipresent GmbH, Germany",,,1981.0,
9983,"Unifor S.p.A., Turate, Italy",,,,
9984,"The Hartford Products Corp., Chicago, IL",,,,
9985,"Ansa Bottle Company, Inc., Muskogee, OK",,,,
9988,"Porzellanfabrik, Schoenwald, Germany",,,,
9989,"E. Kold Christensen, Copenhagen, Denmark",,,,
9995,"Alessi Fratelli S.p.A., Crusinallo, Italy",Italian,,,
9998,"Hospitalsartikler A/S, Solberg, Denmark",,,,
10001,"Tecno S.p.A., Milan",,,,
10004,"Carl Hansen and Son, Odense, Denmark",,,,
10009,"New City Editions, Venice, CA",,,,
10010,"Hudson Fixtures, USA",,,,
10012,"Hall's Wheels, Cambridge, MA",,,,
10013,"Hall China Co., East Liverpool, OH",,,,
10014,"Mutual Sunset Lamp Mfg. Co., New York, NY",,,,
10016,"Intel Corporation, Santa Clara, CA",American,,1968.0,
10022,Stanley-Bostitch,American,,,
10024,"Wohnbedarf AG, Zürich",,,,
10026,"Rudolf Held, Schelklingen, Germany",,Male,,
10027,"The Aluminum Cooking Utensil Co., New York, NY",American,,1901.0,
10029,"Küschall of America, Camarillo, CA",,,,
10030,"Antiference Ltd., Aylesbury, England",,,,
10031,"Prophylactic Brush Co., Prolon Div., Florence, MA",,,,
10032,"Olivetti Underwood Corporation, New York, NY",,,,
10033,"Design M Ingo Maurer GmbH, Munich",,,,
10034,Sargent & Co.,American,,,
10038,"Mitsuboshi Company, Seki-city, Gifu, Japan",,,1873.0,
10039,"Raymar Industries, Inc., New York, NY",,,,
10042,"Tyke Corporation, Chicago, IL",,,,
10044,"Brown & Sharpe Mfg. Co., Providence, RI",American,,1833.0,
10045,"West Bend Aluminum Co., Wisconsin",,,1911.0,
10050,"G. B. Plast, Bologna, Italy",,,,
10061,"Rossi & Arcandi, Vicenza, Italy",,,,
10065,"International Silver Co., Meriden, CT",,,1808.0,
10066,"Allan Adler Handwrought Silver, Hollywood, California",American,,,
10068,"Sinclair Radionics Ltd., Huntingdon, England",,,,
10069,"J.W. Hukin & J.T. Heath, London",,,,
10078,"Elkington & Co., England",,,,
10079,Alfred E. Knobler & Co.,,,,
10080,"Fopais Franchini, Milan",,,,
10081,"Godley-Schwan, PA",,Male,,
10082,"Anchor Tool Co., USA",American,,,
10085,Fortuny,,,,
10086,"Ishimaru Co., Japan",,,,
10090,"Escofet y Ca, Barcelona",,,,
10092,"Eugene Dietzgen Company, New York, NY",American,,,
10093,Victor Tool Co.,American,,,
10098,"Castleton China Co., New Castle, PA",,,,
10105,Hutzler Manufacturing Co.,American,,1938.0,
10106,"Wecolite Co., New York, NY",American,,,
10108,"Franz Schneider Brakel GmbH & Co., Germany",,,,
10109,"S.A. des Cabléries et Tréfileries Cossonay, Switzerland",,,,
10111,"Northampton Cutlery Company, Northampton, MA",,,,
10113,"S.K.F. Industries, Inc., Hartford, CT",American,,,
10115,"Emilio Lagostina, S.p.A., Italy",,,,
10116,"Chase Brass & Copper Co., Waterbury, CT",American,,1876.0,
10117,"Jernbolaget, Eskilstuna, Sweden",,,1868.0,
10118,"Federal Tool Co., Inc., Springfield, MA",American,,,
10119,"Rheemax, Inc., USA",,,,
10121,"Scovill Mfg. Co., Plumbers Brass Goods Div., Waterbury, CT",American,,1802.0,
10122,"Niels Vodder, Allerod, Denmark",,Male,,
10126,"Designum, The Netherlands",,,,
10129,"Neils Vodder, Cabinetmaker, Copenhagen",,,,
10130,"Manhattan Wire Goods Co., Inc., USA",,,,
10131,"Ciciban Shoe & Children's Ware Factory, Yugoslavia",,,,
10132,"Harry Allen and Associates, USA",American,,,
10133,"Goodell Co., Antrim, NH",American,,,
10134,"Baker Furniture, Inc., Grand Rapids, MI",,,,
10137,"Sandvikens Jernverks A.B., Sweden",,,,
10138,"Akari Associates, Long Island City, New York",American,,,
10143,"Artek Oy, Helsinki",,,,
10144,"Thyco Electrical Products, Inc., Los Angeles",,,,
10148,"Compagnie des Cristalleries de Baccarat, Paris",French,,1765.0,
10149,"The L.S. Starrett Co., Athol, MA",American,,1880.0,
10152,"Western Electric, New York, NY",,,,
10153,"Radius GmbH, Germany",,,,
10154,"Corning Glass Works--Steuben Division, Corning, NY",,,,
10157,"BioMechanical Composites, CA",American,,,
10160,"Gedy S.p.A., Milan",,,,
10161,"N.S. Gustin Co., New York",,,,
10162,"Middletown Mfg. Co., Middletown, NY",,,,
10164,"Josiah Wedgwood & Sons Ltd., Stoke-on-Trent, England",,,,
10165,Bell Laboratories,,,,
10166,"Cesar Color, Inc., USA",,,,
10168,"Künstlerwerkstätten Verein, Vienna",,,,
10169,Karl Krehan,,Male,,
10170,"Keramik Manufaktur Kupfermuehle, Germany",,,,
10171,"Jenaer Glaswerk Schott & Gen., Mainz, Germany",,,,
10176,"The Lancaster Lens Co., Lancaster, OH",,,,
10179,"BMI, Germany",German,,,
10190,"The Dow Chemical Company, USA",American,,1897.0,
10196,"Bob Evans Designs, Inc., USA",,,,
10198,"Vittorio Necchi, Pavia, Italy",,Male,,
10201,"Grasoli-Werk Gebr. Grah, Solingen, Germany",German,,,
10202,"Riihimäen Lasi Oy, Riihimäki, Finland",,,,
10206,"Designs for Vision, Inc., USA",,,,
10208,"Studio Fris, Edam, The Netherlands",,,,
10210,"Lecson Audio Limited, Cambridge, England",British,,,
10211,"Style, Milan",,,,
10215,"Figla Co., Ltd., Japan",,,,
10219,"Amcor, Ltd., Tel Aviv",,,,
10220,"Foscarini Murano S.p.A., Italy",,,1981.0,
10222,"Club Aluminum Products Co., Chicago, IL",,,,
10224,"Peill & Putzler, Düren, Germany",,,,
10226,"Eric Goetz Custom Sailboats, USA",,,,
10234,"P. Rigatti, Empoli, Italy",Italian,,,
10235,"Richard Süssmuth Glashütte, Immenhausen, Germany",,,,
10237,"Martin Archery, USA",,,,
10238,Unknown Italian Manufacturer,Italian,,,
10239,M. Katsuyoshi,,,,
10241,"Platinum Pen Company, Ltd., Tokyo",,,,
10242,"IBM Corporation, New York, NY",,,,
10243,"AB Strömbergshyttan, Hovmantorp, Sweden",Swedish,,,
10245,"Logitech, Inc.",American,,1981.0,
10246,"Gallowhur Chemical Corp., Windsor, VT",,,,
10247,"Vollrath Co., Sheboygan, WI",American,,1874.0,
10249,"Karhula-Iittala Glassworks, Iittala, Finland",,,,
10250,"Panasonic Company, Secaucus, NJ",,,,
10251,"Gilardi & Barzaghi, Italy",,,,
10253,Waltham Screw Co.,American,,,
10256,"Tobe Pascher Workshop, The Jewish Museum, New York, NY",,,,
10257,"Kodak A/G, Stuttgart",,,,
10258,"Mitsubishi Electric Corp., Tokyo",,,,
10261,"Yale Security Products, Ltd., England",,,,
10262,"Pacesetter AB, Sweden",,,,
10263,"Polar Ware Company, Sheboygan, WI",American,,,
10265,"Arteluce S.A., Milan",,,1936.0,
10266,"Ideal Toy Corporation, New York",,,,
10267,"MSA, Pittsburgh, PA",,,,
10269,"Sarvis, Finland",,,,
10270,"Innovations in Composites, Inc., CA",,,,
10273,"Poiret, Paris",,,,
10274,"Sasaki, Japan",,,,
10275,"Grand Bleu, Inc., Japan",,,,
10276,"Salviati & C., Venice, Italy",,,,
10277,"Beamo Corporation, Cambridge, MA",,,,
10278,"Casio Computer Co., Ltd., Tokyo",,,,
10279,"Fuso Gum Industry Co., Ltd., Japan",,,,
10281,"Ermenegildo Collini S.p.A., Milan, Italy",,,,
10286,"Mares Sport, Rapallo, Italy",,,,
10287,"AB Rörstrands Porslinsfabriker, Lidköping, Sweden",Swedish,,,
10289,"Tiffany Furnaces, Corona, NY",,,,
10290,"Zelco Industries, Inc.",American,,1976.0,
10291,"Peter Danko and Associates Inc., Clinton, MD",,,,
10292,Knoll In-house Design Team,,,,
10293,"Olivetti, Milan",,,,
10294,"Metal Office Furniture Co. (presently Steelcase, Inc.), New York, NY",,,,
10295,"Apple, Inc.",,,1976.0,
10296,"MAP (Merchants of Australian Products Pty., Ltd.)",,,1989.0,
10298,"Wenger, Switzerland",Swiss,,1893.0,
10299,"James Dixon & Sons, England",,,,
10301,"H.H. de Boer and Son, Bergum, The Netherlands",,,,
10302,"Owens-Illinois Glass Co., Toledo, OH",American,,1903.0,
